"interview_id","date","location","shift_block","day_type","month","time_start","time_end","hours_fished","party_size","anglers","target_species","catch_total","catch_kept","catch_released","trip_complete","interview_complete","refused"
"2024-06-29_North Ramp_morning_5",2024-06-29,"North Ramp","morning","weekend","Jun",2024-06-29 07:55:41.629454,2024-06-29 09:53:47.080586,1.96818086992526,2,2,"Panfish",6,3,3,TRUE,TRUE,FALSE
"2024-06-29_North Ramp_morning_6",2024-06-29,"North Ramp","morning","weekend","Jun",2024-06-29 06:15:35.521812,2024-06-29 10:32:56.730453,4.28922462242721,1,1,"Bass",11,2,9,TRUE,TRUE,FALSE
"2024-06-29_North Ramp_morning_7",2024-06-29,"North Ramp","morning","weekend","Jun",2024-06-29 09:17:50.023778,2024-06-29 12:12:50.929236,2.91691818275779,3,3,"Walleye",5,3,2,TRUE,TRUE,FALSE
"2024-06-29_South Ramp_afternoon_1",2024-06-29,"South Ramp","afternoon","weekend","Jun",2024-06-29 19:56:33.445744,2024-06-29 22:58:26.220306,3.03132626711163,4,4,"Panfish",5,5,0,TRUE,TRUE,FALSE
"2024-06-29_South Ramp_afternoon_2",2024-06-29,"South Ramp","afternoon","weekend","Jun",2024-06-29 14:28:44.35153,2024-06-29 19:37:57.780929,5.15373038851548,2,2,"Walleye",5,3,2,TRUE,TRUE,FALSE
"2024-06-29_South Ramp_afternoon_3",2024-06-29,"South Ramp","afternoon","weekend","Jun",2024-06-29 19:47:51.522705,2024-06-29 22:56:45.394344,3.14829767743863,3,3,"Bass",3,1,2,FALSE,TRUE,FALSE
"2024-06-29_South Ramp_afternoon_4",2024-06-29,"South Ramp","afternoon","weekend","Jun",2024-06-29 16:53:04.27992,2024-06-29 19:57:08.482316,3.06783399864728,2,2,"Bass",12,3,9,FALSE,TRUE,FALSE
"2024-06-29_South Ramp_afternoon_5",2024-06-29,"South Ramp","afternoon","weekend","Jun",2024-06-29 18:03:50.753241,2024-06-29 23:22:15.062629,5.30675260777235,4,4,"Panfish",16,14,2,TRUE,TRUE,FALSE
"2024-06-29_South Ramp_morning_1",2024-06-29,"South Ramp","morning","weekend","Jun",2024-06-29 08:33:00.188351,2024-06-29 11:00:16.826847,2.45462180445389,2,2,"Panfish",10,10,0,TRUE,TRUE,FALSE
"2024-06-29_South Ramp_morning_2",2024-06-29,"South Ramp","morning","weekend","Jun",2024-06-29 06:06:05.094037,2024-06-29 09:02:33.759656,2.94129600548538,2,2,"Panfish",5,4,1,TRUE,TRUE,FALSE
"2024-06-29_South Ramp_morning_3",2024-06-29,"South Ramp","morning","weekend","Jun",2024-06-29 06:51:12.849835,2024-06-29 11:04:19.931427,4.21863377540653,1,1,"Panfish",11,9,2,FALSE,TRUE,FALSE
"2024-06-29_South Ramp_morning_4",2024-06-29,"South Ramp","morning","weekend","Jun",2024-06-29 08:01:04.559474,2024-06-29 12:00:28.982983,3.99011764157913,2,2,"Catfish",6,3,3,TRUE,TRUE,FALSE
"2024-06-29_South Ramp_morning_5",2024-06-29,"South Ramp","morning","weekend","Jun",2024-06-29 08:50:12.036801,2024-06-29 15:00:24.051654,6.17000412582278,2,2,"Catfish",4,1,3,TRUE,TRUE,FALSE
"2024-06-29_South Ramp_morning_6",2024-06-29,"South Ramp","morning","weekend","Jun",2024-06-29 06:03:18.013323,2024-06-29 11:18:49.18726,5.25865942699877,2,2,"Bass",5,0,5,TRUE,TRUE,FALSE
"2024-06-29_South Ramp_morning_7",2024-06-29,"South Ramp","morning","weekend","Jun",2024-06-29 07:25:08.036758,2024-06-29 12:05:06.900776,4.66635111610717,2,2,"Panfish",7,7,0,TRUE,TRUE,FALSE
"2024-06-30_East Pier_afternoon_1",2024-06-30,"East Pier","afternoon","weekend","Jun",2024-06-30 15:48:52.901117,2024-06-30 19:43:24.261544,3.90871122951239,4,4,"Catfish",1,0,1,TRUE,TRUE,FALSE
"2024-06-30_East Pier_afternoon_2",2024-06-30,"East Pier","afternoon","weekend","Jun",2024-06-30 19:52:17.972944,2024-07-01 02:16:57.945024,6.41110335545173,3,3,"Panfish",11,10,1,TRUE,TRUE,FALSE
"2024-06-30_East Pier_afternoon_3",2024-06-30,"East Pier","afternoon","weekend","Jun",2024-06-30 14:43:06.436801,2024-06-30 18:59:08.697276,4.26729457632813,2,2,"Bass",3,0,3,FALSE,TRUE,FALSE
"2024-06-30_East Pier_afternoon_4",2024-06-30,"East Pier","afternoon","weekend","Jun",2024-06-30 17:46:35.190949,2024-06-30 21:45:12.562915,3.97704776826297,2,2,"Panfish",5,4,1,TRUE,TRUE,FALSE
"2024-06-30_East Pier_afternoon_5",2024-06-30,"East Pier","afternoon","weekend","Jun",2024-06-30 17:10:47.220428,2024-06-30 22:04:22.436935,4.89311569626666,1,1,"Panfish",9,9,0,TRUE,TRUE,FALSE
"2024-06-30_East Pier_afternoon_6",2024-06-30,"East Pier","afternoon","weekend","Jun",2024-06-30 14:30:47.28727,2024-06-30 16:38:10.953659,2.12324066380811,2,2,"Panfish",4,4,0,TRUE,TRUE,FALSE
"2024-06-30_East Pier_afternoon_7",2024-06-30,"East Pier","afternoon","weekend","Jun",2024-06-30 14:48:25.222162,2024-06-30 17:10:49.556104,2.37342609517537,4,4,"Panfish",3,2,1,TRUE,TRUE,FALSE
"2024-06-30_East Pier_afternoon_8",2024-06-30,"East Pier","afternoon","weekend","Jun",2024-06-30 14:06:31.726018,2024-06-30 17:50:18.238622,3.72958683433216,2,2,"Panfish",8,8,0,TRUE,TRUE,FALSE
"2024-06-30_East Pier_morning_1",2024-06-30,"East Pier","morning","weekend","Jun",2024-06-30 08:17:31.866195,2024-06-30 20:59:02.995146,12.6919802641202,3,3,"Panfish",21,17,4,TRUE,TRUE,FALSE
"2024-06-30_East Pier_morning_2",2024-06-30,"East Pier","morning","weekend","Jun",2024-06-30 09:42:54.657181,2024-06-30 11:41:10.950526,1.97119259575351,2,2,"Panfish",4,3,1,TRUE,TRUE,FALSE
"2024-06-30_East Pier_morning_3",2024-06-30,"East Pier","morning","weekend","Jun",2024-06-30 09:15:11.944484,2024-06-30 12:40:28.058317,3.42114273145406,1,1,"Catfish",3,3,0,TRUE,TRUE,FALSE
"2024-06-30_North Ramp_afternoon_1",2024-06-30,"North Ramp","afternoon","weekend","Jun",2024-06-30 14:44:12.580648,2024-06-30 20:38:40.91369,5.90787028942057,2,2,"Bass",13,0,13,FALSE,TRUE,FALSE
"2024-06-30_North Ramp_afternoon_2",2024-06-30,"North Ramp","afternoon","weekend","Jun",2024-06-30 18:58:08.549441,2024-07-01 01:03:38.905776,6.09176564868361,3,3,"Catfish",1,1,0,TRUE,TRUE,FALSE
"2024-06-30_North Ramp_afternoon_3",2024-06-30,"North Ramp","afternoon","weekend","Jun",2024-06-30 19:29:46.646745,2024-06-30 22:04:24.84066,2.5772760876697,2,2,"Bass",6,2,4,TRUE,TRUE,FALSE
"2024-06-30_North Ramp_afternoon_4",2024-06-30,"North Ramp","afternoon","weekend","Jun",2024-06-30 15:42:15.600959,2024-06-30 18:38:13.362146,2.9327114409496,3,3,"Bass",8,1,7,TRUE,TRUE,FALSE
"2024-06-30_North Ramp_afternoon_5",2024-06-30,"North Ramp","afternoon","weekend","Jun",2024-06-30 15:51:15.42805,2024-06-30 17:25:36.0678,1.57239993056109,2,2,"Walleye",2,1,1,TRUE,TRUE,FALSE
"2024-06-30_North Ramp_afternoon_6",2024-06-30,"North Ramp","afternoon","weekend","Jun",2024-06-30 18:22:30.209682,2024-06-30 21:14:16.304541,2.86280412764252,2,2,"Bass",5,1,4,TRUE,TRUE,FALSE
"2024-06-30_North Ramp_morning_1",2024-06-30,"North Ramp","morning","weekend","Jun",2024-06-30 06:43:26.891379,2024-06-30 09:54:14.210806,3.1798109520768,4,4,"Walleye",4,2,2,TRUE,TRUE,FALSE
"2024-06-30_North Ramp_morning_2",2024-06-30,"North Ramp","morning","weekend","Jun",2024-06-30 08:12:24.622532,2024-06-30 10:33:50.110817,2.3570800791303,2,2,"Panfish",6,6,0,TRUE,TRUE,FALSE
"2024-06-30_North Ramp_morning_3",2024-06-30,"North Ramp","morning","weekend","Jun",2024-06-30 06:56:09.442895,2024-06-30 12:15:59.684117,5.3306225616694,2,2,"Bass",8,2,6,TRUE,TRUE,FALSE
"2024-06-30_North Ramp_morning_4",2024-06-30,"North Ramp","morning","weekend","Jun",2024-06-30 07:15:54.574293,2024-06-30 11:32:53.773637,4.28311092888969,2,2,"Bass",11,0,11,FALSE,TRUE,FALSE
"2024-06-30_North Ramp_morning_5",2024-06-30,"North Ramp","morning","weekend","Jun",2024-06-30 09:33:22.843093,2024-06-30 16:37:08.181102,7.06259389147894,3,3,"Bass",11,2,9,FALSE,TRUE,FALSE
"2024-06-30_North Ramp_morning_6",2024-06-30,"North Ramp","morning","weekend","Jun",2024-06-30 08:16:55.439255,2024-06-30 13:20:51.168265,5.06548028059661,3,3,"Panfish",25,19,6,TRUE,TRUE,FALSE
"2024-06-30_North Ramp_morning_7",2024-06-30,"North Ramp","morning","weekend","Jun",2024-06-30 06:35:49.207557,2024-06-30 09:32:51.112589,2.95052917535758,2,2,"Catfish",1,0,1,TRUE,TRUE,FALSE
"2024-06-30_South Ramp_morning_1",2024-06-30,"South Ramp","morning","weekend","Jun",2024-06-30 06:43:25.613786,2024-06-30 09:01:24.480042,2.29968507136358,2,2,"Panfish",10,7,3,TRUE,TRUE,FALSE
"2024-06-30_South Ramp_morning_2",2024-06-30,"South Ramp","morning","weekend","Jun",2024-06-30 08:54:41.346864,2024-06-30 12:59:10.324331,4.07471596327231,2,2,"Walleye",4,3,1,FALSE,TRUE,FALSE
"2024-06-30_South Ramp_morning_3",2024-06-30,"South Ramp","morning","weekend","Jun",2024-06-30 08:41:49.58959,2024-06-30 18:16:55.438426,9.58495800989949,2,2,"Panfish",25,20,5,TRUE,TRUE,FALSE
"2024-06-30_South Ramp_morning_4",2024-06-30,"South Ramp","morning","weekend","Jun",2024-06-30 06:25:26.669809,2024-06-30 07:39:23.379727,1.23241942182351,2,2,"Bass",3,0,3,TRUE,TRUE,FALSE
"2024-07-01_East Pier_afternoon_1",2024-07-01,"East Pier","afternoon","weekday","Jul",2024-07-01 19:43:50.748146,2024-07-01 21:55:59.273476,2.20236814722547,2,2,"Catfish",0,0,0,TRUE,TRUE,FALSE
"2024-07-01_East Pier_afternoon_2",2024-07-01,"East Pier","afternoon","weekday","Jul",2024-07-01 16:19:19.44646,2024-07-01 19:41:14.705757,3.36534980447863,2,2,"Panfish",6,4,2,TRUE,TRUE,FALSE
"2024-07-01_East Pier_afternoon_3",2024-07-01,"East Pier","afternoon","weekday","Jul",2024-07-01 19:15:34.994122,2024-07-01 22:30:24.994906,3.24722244006531,3,3,"Walleye",2,0,2,FALSE,TRUE,FALSE
"2024-07-01_East Pier_afternoon_4",2024-07-01,"East Pier","afternoon","weekday","Jul",2024-07-01 17:20:40.165266,2024-07-01 20:03:20.599453,2.71123171868104,4,4,"Panfish",2,1,1,TRUE,TRUE,FALSE
"2024-07-01_North Ramp_afternoon_1",2024-07-01,"North Ramp","afternoon","weekday","Jul",2024-07-01 14:27:00.589364,2024-07-01 19:13:09.51639,4.76914639603959,3,3,"Walleye",8,4,4,TRUE,TRUE,FALSE
"2024-07-01_North Ramp_afternoon_2",2024-07-01,"North Ramp","afternoon","weekday","Jul",2024-07-01 16:38:02.406407,2024-07-01 19:50:43.092119,3.2113015864574,4,4,"Bass",3,1,2,FALSE,TRUE,FALSE
"2024-07-01_North Ramp_afternoon_3",2024-07-01,"North Ramp","afternoon","weekday","Jul",2024-07-01 18:02:07.198472,2024-07-02 00:44:58.083278,6.71413466838074,2,2,"Walleye",7,6,1,FALSE,TRUE,FALSE
"2024-07-01_North Ramp_afternoon_4",2024-07-01,"North Ramp","afternoon","weekday","Jul",2024-07-01 14:25:13.152691,2024-07-01 16:14:13.133814,1.81666142313846,2,2,"Catfish",3,0,3,TRUE,TRUE,FALSE
"2024-07-02_East Pier_afternoon_1",2024-07-02,"East Pier","afternoon","weekday","Jul",2024-07-02 16:44:06.449323,2024-07-02 20:23:47.393121,3.66137327716075,2,2,"Walleye",2,1,1,TRUE,TRUE,FALSE
"2024-07-02_North Ramp_afternoon_1",2024-07-02,"North Ramp","afternoon","weekday","Jul",2024-07-02 17:47:42.196042,2024-07-02 19:30:40.458118,1.71618390999731,3,3,"Panfish",6,4,2,TRUE,TRUE,FALSE
"2024-07-02_North Ramp_afternoon_2",2024-07-02,"North Ramp","afternoon","weekday","Jul",2024-07-02 17:22:57.795509,2024-07-02 19:13:38.511275,1.84464326822543,3,3,"Bass",2,1,1,TRUE,TRUE,FALSE
"2024-07-02_North Ramp_afternoon_3",2024-07-02,"North Ramp","afternoon","weekday","Jul",2024-07-02 14:03:12.097877,2024-07-02 18:07:52.301718,4.07783440019017,2,2,"Bass",9,3,6,TRUE,TRUE,FALSE
"2024-07-02_North Ramp_morning_1",2024-07-02,"North Ramp","morning","weekday","Jul",2024-07-02 06:57:49.055488,2024-07-02 11:43:36.076325,4.76306134375144,3,3,"Bass",12,2,10,TRUE,TRUE,FALSE
"2024-07-02_North Ramp_morning_2",2024-07-02,"North Ramp","morning","weekday","Jul",2024-07-02 08:18:05.674779,2024-07-02 12:19:28.99857,4.02314549745348,4,4,"Panfish",12,10,2,TRUE,TRUE,FALSE
"2024-07-02_South Ramp_afternoon_1",2024-07-02,"South Ramp","afternoon","weekday","Jul",2024-07-02 19:11:28.693225,2024-07-02 22:35:54.028975,3.40703770832116,2,2,"Catfish",1,1,0,TRUE,TRUE,FALSE
"2024-07-02_South Ramp_afternoon_2",2024-07-02,"South Ramp","afternoon","weekday","Jul",2024-07-02 19:38:41.27495,2024-07-02 21:08:05.083892,1.48994692822352,2,2,"Walleye",0,0,0,TRUE,TRUE,FALSE
"2024-07-02_South Ramp_afternoon_3",2024-07-02,"South Ramp","afternoon","weekday","Jul",2024-07-02 16:46:23.630675,2024-07-02 18:43:44.696578,1.95585163954779,1,1,"Walleye",4,2,2,TRUE,TRUE,FALSE
"2024-07-03_North Ramp_afternoon_1",2024-07-03,"North Ramp","afternoon","weekday","Jul",2024-07-03 17:34:40.031315,2024-07-03 19:54:24.536454,2.32902920543574,1,1,"Bass",1,0,1,TRUE,TRUE,FALSE
"2024-07-03_North Ramp_afternoon_2",2024-07-03,"North Ramp","afternoon","weekday","Jul",2024-07-03 17:53:22.379829,2024-07-03 21:06:18.982758,3.21572303587049,3,3,"Bass",5,2,3,FALSE,TRUE,FALSE
"2024-07-03_North Ramp_afternoon_3",2024-07-03,"North Ramp","afternoon","weekday","Jul",2024-07-03 16:49:53.916484,2024-07-03 20:30:31.519869,3.6771120514897,3,3,"Panfish",10,10,0,FALSE,TRUE,FALSE
"2024-07-03_North Ramp_afternoon_4",2024-07-03,"North Ramp","afternoon","weekday","Jul",2024-07-03 17:52:14.334548,2024-07-03 22:56:08.063615,5.06492474080308,3,3,"Walleye",10,6,4,TRUE,TRUE,FALSE
"2024-07-03_North Ramp_afternoon_5",2024-07-03,"North Ramp","afternoon","weekday","Jul",2024-07-03 19:43:49.433679,2024-07-04 01:06:38.272414,5.38023298193313,1,1,"Bass",7,1,6,TRUE,TRUE,FALSE
"2024-07-03_South Ramp_afternoon_1",2024-07-03,"South Ramp","afternoon","weekday","Jul",2024-07-03 18:34:18.942088,2024-07-03 19:48:53.789304,1.2430131156292,2,2,"Panfish",0,0,0,FALSE,TRUE,FALSE
"2024-07-03_South Ramp_afternoon_2",2024-07-03,"South Ramp","afternoon","weekday","Jul",2024-07-03 14:52:14.603969,2024-07-03 23:24:22.829708,8.53561826076217,1,1,"Walleye",15,6,9,TRUE,TRUE,FALSE
"2024-07-03_South Ramp_afternoon_3",2024-07-03,"South Ramp","afternoon","weekday","Jul",2024-07-03 14:21:52.306149,2024-07-03 17:41:47.95782,3.33212546427455,3,3,"Walleye",2,1,1,TRUE,TRUE,FALSE
"2024-07-03_South Ramp_afternoon_4",2024-07-03,"South Ramp","afternoon","weekday","Jul",2024-07-03 19:01:46.802381,2024-07-03 22:30:32.162051,3.47926657507209,1,1,"Walleye",5,4,1,TRUE,TRUE,FALSE
"2024-07-04_East Pier_afternoon_1",2024-07-04,"East Pier","afternoon","weekday","Jul",2024-07-04 17:38:43.339033,2024-07-04 22:50:29.700875,5.19621162280811,2,2,"Panfish",10,8,2,TRUE,TRUE,FALSE
"2024-07-04_East Pier_afternoon_2",2024-07-04,"East Pier","afternoon","weekday","Jul",2024-07-04 17:06:47.331064,2024-07-04 19:46:20.153571,2.65911736307103,3,3,"Panfish",6,6,0,FALSE,TRUE,FALSE
"2024-07-04_East Pier_afternoon_3",2024-07-04,"East Pier","afternoon","weekday","Jul",2024-07-04 15:49:04.37263,2024-07-04 18:21:32.293495,2.54108912904584,3,3,"Panfish",0,0,0,TRUE,TRUE,FALSE
"2024-07-04_South Ramp_afternoon_1",2024-07-04,"South Ramp","afternoon","weekday","Jul",2024-07-04 14:58:07.39765,2024-07-04 22:26:59.58998,7.48116453615268,2,2,"Panfish",25,22,3,TRUE,TRUE,FALSE
"2024-07-04_South Ramp_afternoon_2",2024-07-04,"South Ramp","afternoon","weekday","Jul",2024-07-04 19:29:37.027138,2024-07-05 07:36:50.316923,12.1203582736276,2,2,"Walleye",12,8,4,FALSE,TRUE,FALSE
"2024-07-04_South Ramp_afternoon_3",2024-07-04,"South Ramp","afternoon","weekday","Jul",2024-07-04 19:05:57.232516,2024-07-05 05:57:37.758522,10.8612572240109,2,2,"Walleye",11,7,4,TRUE,TRUE,FALSE
"2024-07-04_South Ramp_afternoon_4",2024-07-04,"South Ramp","afternoon","weekday","Jul",2024-07-04 19:24:25.116951,2024-07-04 21:56:28.541142,2.53428449753691,1,1,"Walleye",1,1,0,TRUE,TRUE,FALSE
"2024-07-04_South Ramp_afternoon_5",2024-07-04,"South Ramp","afternoon","weekday","Jul",2024-07-04 19:05:34.619603,2024-07-05 02:04:12.004036,6.97705123154046,3,3,"Catfish",8,5,3,TRUE,TRUE,FALSE
"2024-07-04_South Ramp_afternoon_6",2024-07-04,"South Ramp","afternoon","weekday","Jul",2024-07-04 17:08:53.741165,2024-07-04 18:08:53.741165,1,3,3,"Catfish",1,0,1,TRUE,TRUE,FALSE
"2024-07-04_South Ramp_morning_1",2024-07-04,"South Ramp","morning","weekday","Jul",2024-07-04 06:56:35.859224,2024-07-04 11:25:19.955203,4.47891554961978,2,2,"Panfish",9,8,1,TRUE,TRUE,FALSE
"2024-07-04_South Ramp_morning_2",2024-07-04,"South Ramp","morning","weekday","Jul",2024-07-04 07:20:07.168102,2024-07-04 16:07:35.519231,8.79120864689986,2,2,"Walleye",8,4,4,TRUE,TRUE,FALSE
"2024-07-04_South Ramp_morning_3",2024-07-04,"South Ramp","morning","weekday","Jul",2024-07-04 06:31:22.425936,2024-07-04 08:55:50.679109,2.40784810363072,2,2,"Panfish",7,5,2,TRUE,TRUE,FALSE
"2024-07-04_South Ramp_morning_4",2024-07-04,"South Ramp","morning","weekday","Jul",2024-07-04 09:01:57.474358,2024-07-04 12:36:04.069894,3.56849876006523,3,3,"Bass",5,2,3,TRUE,TRUE,FALSE
"2024-07-06_East Pier_afternoon_1",2024-07-06,"East Pier","afternoon","weekend","Jul",2024-07-06 19:13:40.201253,2024-07-07 04:00:03.217943,8.77306019182531,2,2,"Catfish",5,3,2,TRUE,TRUE,FALSE
"2024-07-06_East Pier_afternoon_2",2024-07-06,"East Pier","afternoon","weekend","Jul",2024-07-06 17:05:20.370265,2024-07-06 18:16:16.064958,1.18213741470486,3,3,"Walleye",0,0,0,TRUE,TRUE,FALSE
"2024-07-06_East Pier_afternoon_3",2024-07-06,"East Pier","afternoon","weekend","Jul",2024-07-06 15:42:25.442989,2024-07-06 19:40:39.085877,3.97045635782285,1,1,"Panfish",7,5,2,FALSE,TRUE,FALSE
"2024-07-06_East Pier_afternoon_4",2024-07-06,"East Pier","afternoon","weekend","Jul",2024-07-06 16:19:04.243782,2024-07-06 22:09:21.525603,5.83813383914847,3,3,"Panfish",7,6,1,TRUE,TRUE,FALSE
"2024-07-06_East Pier_afternoon_5",2024-07-06,"East Pier","afternoon","weekend","Jul",2024-07-06 18:54:00.412636,2024-07-06 22:44:49.519605,3.84697415812306,1,1,"Catfish",2,1,1,TRUE,TRUE,FALSE
"2024-07-06_East Pier_morning_1",2024-07-06,"East Pier","morning","weekend","Jul",2024-07-06 07:02:59.209998,2024-07-06 12:25:21.859772,5.37295827065592,1,1,"Catfish",2,0,2,TRUE,TRUE,FALSE
"2024-07-06_East Pier_morning_2",2024-07-06,"East Pier","morning","weekend","Jul",2024-07-06 08:12:52.252597,2024-07-06 11:44:03.538841,3.51980173435021,1,1,"Panfish",8,6,2,TRUE,TRUE,FALSE
"2024-07-06_North Ramp_morning_1",2024-07-06,"North Ramp","morning","weekend","Jul",2024-07-06 09:09:47.965717,2024-07-06 10:42:21.040209,1.54252069212986,2,2,"Walleye",3,2,1,TRUE,TRUE,FALSE
"2024-07-06_North Ramp_morning_2",2024-07-06,"North Ramp","morning","weekend","Jul",2024-07-06 06:18:09.118766,2024-07-06 09:00:48.576372,2.71096044628772,3,3,"Panfish",11,10,1,FALSE,TRUE,FALSE
"2024-07-06_North Ramp_morning_3",2024-07-06,"North Ramp","morning","weekend","Jul",2024-07-06 06:55:39.512269,2024-07-06 10:08:40.809087,3.21702689372079,4,4,"Walleye",6,6,0,TRUE,TRUE,FALSE
"2024-07-06_North Ramp_morning_4",2024-07-06,"North Ramp","morning","weekend","Jul",2024-07-06 07:42:38.290821,2024-07-06 09:28:26.418603,1.76336882850603,1,1,"Panfish",3,3,0,TRUE,TRUE,FALSE
"2024-07-06_North Ramp_morning_5",2024-07-06,"North Ramp","morning","weekend","Jul",2024-07-06 09:10:19.076653,2024-07-06 13:10:42.676936,4.00655563420503,2,2,"Walleye",10,5,5,FALSE,TRUE,FALSE
"2024-07-06_North Ramp_morning_6",2024-07-06,"North Ramp","morning","weekend","Jul",2024-07-06 08:49:15.408143,2024-07-06 12:25:54.317873,3.61080825838206,2,2,"Bass",5,2,3,TRUE,TRUE,FALSE
"2024-07-06_North Ramp_morning_7",2024-07-06,"North Ramp","morning","weekend","Jul",2024-07-06 07:07:40.957558,2024-07-06 13:00:19.184331,5.87728521468907,2,2,"Bass",16,4,12,TRUE,TRUE,FALSE
"2024-07-06_North Ramp_morning_8",2024-07-06,"North Ramp","morning","weekend","Jul",2024-07-06 06:15:21.281022,2024-07-06 11:44:51.086801,5.49161271647472,4,4,"Walleye",2,0,2,FALSE,TRUE,FALSE
"2024-07-06_South Ramp_afternoon_1",2024-07-06,"South Ramp","afternoon","weekend","Jul",2024-07-06 17:13:25.868089,2024-07-06 20:53:50.10298,3.6733985807629,4,4,"Panfish",5,4,1,TRUE,TRUE,FALSE
"2024-07-06_South Ramp_afternoon_2",2024-07-06,"South Ramp","afternoon","weekend","Jul",2024-07-06 16:32:20.018323,2024-07-06 19:38:24.819236,3.10133358705317,2,2,"Panfish",7,4,3,TRUE,TRUE,FALSE
"2024-07-06_South Ramp_afternoon_3",2024-07-06,"South Ramp","afternoon","weekend","Jul",2024-07-06 15:24:09.869989,2024-07-06 19:29:12.334456,4.08401790756786,2,2,"Bass",3,0,3,TRUE,TRUE,FALSE
"2024-07-06_South Ramp_afternoon_4",2024-07-06,"South Ramp","afternoon","weekend","Jul",2024-07-06 16:40:30.046056,2024-07-06 18:02:19.959764,1.36386491879329,1,1,"Catfish",0,0,0,TRUE,TRUE,FALSE
"2024-07-06_South Ramp_afternoon_5",2024-07-06,"South Ramp","afternoon","weekend","Jul",2024-07-06 19:41:14.741499,2024-07-06 22:09:28.287639,2.47042948350972,3,3,"Panfish",6,6,0,TRUE,TRUE,FALSE
"2024-07-06_South Ramp_afternoon_6",2024-07-06,"South Ramp","afternoon","weekend","Jul",2024-07-06 16:42:00.690359,2024-07-06 18:14:23.969575,1.53979978205696,2,2,"Bass",7,1,6,FALSE,TRUE,FALSE
"2024-07-06_South Ramp_afternoon_7",2024-07-06,"South Ramp","afternoon","weekend","Jul",2024-07-06 18:21:50.596524,2024-07-06 20:00:04.143348,1.63709634005507,4,4,"Panfish",3,3,0,TRUE,TRUE,FALSE
"2024-07-06_South Ramp_afternoon_8",2024-07-06,"South Ramp","afternoon","weekend","Jul",2024-07-06 19:31:03.801738,2024-07-07 00:35:13.334582,5.069314678967,2,2,"Bass",8,1,7,TRUE,TRUE,FALSE
"2024-07-06_South Ramp_morning_1",2024-07-06,"South Ramp","morning","weekend","Jul",2024-07-06 08:24:10.868339,2024-07-06 13:20:33.059261,4.9394974782358,4,4,"Bass",8,1,7,TRUE,TRUE,FALSE
"2024-07-06_South Ramp_morning_2",2024-07-06,"South Ramp","morning","weekend","Jul",2024-07-06 06:56:30.223531,2024-07-06 10:54:28.320848,3.96613814372185,2,2,"Bass",3,0,3,TRUE,TRUE,FALSE
"2024-07-06_South Ramp_morning_3",2024-07-06,"South Ramp","morning","weekend","Jul",2024-07-06 06:03:49.177919,2024-07-06 08:42:50.06856,2.65024740019628,1,1,"Walleye",5,1,4,TRUE,TRUE,FALSE
"2024-07-06_South Ramp_morning_4",2024-07-06,"South Ramp","morning","weekend","Jul",2024-07-06 09:27:54.97166,2024-07-06 11:34:47.081558,2.11447497162942,2,2,"Panfish",3,3,0,TRUE,TRUE,FALSE
"2024-07-07_East Pier_morning_1",2024-07-07,"East Pier","morning","weekend","Jul",2024-07-07 09:36:38.209323,2024-07-07 16:05:47.450442,6.48590031081709,2,2,"Walleye",3,3,0,TRUE,TRUE,FALSE
"2024-07-07_East Pier_morning_2",2024-07-07,"East Pier","morning","weekend","Jul",2024-07-07 07:00:26.812179,2024-07-07 11:29:25.177252,4.48287918683491,2,2,"Catfish",0,0,0,TRUE,TRUE,FALSE
"2024-07-07_East Pier_morning_3",2024-07-07,"East Pier","morning","weekend","Jul",2024-07-07 09:20:03.420194,2024-07-07 14:10:39.319728,4.84330542612927,1,1,"Catfish",0,0,0,TRUE,TRUE,FALSE
"2024-07-07_East Pier_morning_4",2024-07-07,"East Pier","morning","weekend","Jul",2024-07-07 06:09:41.360335,2024-07-07 11:43:00.52423,5.55532330430229,3,3,"Bass",4,2,2,TRUE,TRUE,FALSE
"2024-07-07_South Ramp_morning_1",2024-07-07,"South Ramp","morning","weekend","Jul",2024-07-07 06:14:22.155526,2024-07-07 09:50:57.279642,3.60975669877051,2,2,"Walleye",4,3,1,TRUE,TRUE,FALSE
"2024-07-07_South Ramp_morning_2",2024-07-07,"South Ramp","morning","weekend","Jul",2024-07-07 06:56:53.427777,2024-07-07 08:07:22.689232,1.17479484863721,2,2,"Walleye",1,1,0,TRUE,TRUE,FALSE
"2024-07-07_South Ramp_morning_3",2024-07-07,"South Ramp","morning","weekend","Jul",2024-07-07 06:43:52.164352,2024-07-07 10:16:56.290363,3.55114611409313,3,3,"Panfish",6,3,3,FALSE,TRUE,FALSE
"2024-07-07_South Ramp_morning_4",2024-07-07,"South Ramp","morning","weekend","Jul",2024-07-07 09:32:27.385163,2024-07-07 14:06:07.367121,4.56110609962776,2,2,"Catfish",5,3,2,TRUE,TRUE,FALSE
"2024-07-07_South Ramp_morning_5",2024-07-07,"South Ramp","morning","weekend","Jul",2024-07-07 07:23:56.919779,2024-07-07 08:23:56.919779,1,2,2,"Walleye",0,0,0,TRUE,TRUE,FALSE
"2024-07-07_South Ramp_morning_6",2024-07-07,"South Ramp","morning","weekend","Jul",2024-07-07 09:27:50.208385,2024-07-07 16:51:23.405176,7.39255466399518,2,2,"Panfish",18,14,4,TRUE,TRUE,FALSE
